ptNoList|^resultCode|^resultMsg|^rowno|^ptNo|^ptNm|^addr|^orgNm|^wmyr|^wmod|^wmwk|^wmdep|^lonDgr|^lonMin|^lonSec|^latDgr|^latMin|^latSec|^wmcymd|^itemLvl|^itemAmnt|^itemTemp|^itemPh|^itemDoc|^itemBod|^itemCod|^itemSs|^itemTcoli|^itemTn|^itemTp|^itemCd|^itemCn|^itemPb|^itemCr6|^itemAs|^itemHg|^itemCu|^itemAbs|^itemPcb|^itemOp|^itemMn|^itemTrans|^itemCloa|^itemCl|^itemZn|^itemCr|^itemFe|^itemPhenol|^itemNhex|^itemEc|^itemTce|^itemPce|^itemNo3n|^itemNh3n|^itemEcoli|^itemPop|^itemDtn|^itemDtp|^itemFl|^itemCol|^itemCcl4|^itemDceth|^itemDcm|^itemBenzene|^itemChcl3|^itemToc|^itemDehp|^itemAntimon|^itemDiox|^itemHcho|^itemHcb|^itemNi|^itemBa|^itemSe|^numOfRows|^pageNo|^totalCount
3008A40|^00|^NORMAL SERVICE|^504|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^06|^4회차|^ |^127|^28|^44|^36|^22|^6|^20100621|^ |^ |^22.0|^8.6|^9.7|^1.1|^4.1|^6.6|^42|^1.870|^0.031|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^1.3|^14.1|^ |^ |^ |^ |^0.000|^ |^160|^ |^ |^1.156|^0.092|^16|^0.004|^1.667|^0.011|^ |^ |^ |^ |^ |^ |^ |^0.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^505|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^06|^5회차|^ |^127|^28|^44|^36|^22|^6|^20100628|^ |^ |^23.0|^8.5|^8.1|^1.1|^3.1|^4.3|^13|^2.124|^0.014|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^1.8|^9.5|^ |^ |^ |^ |^0.000|^ |^160|^ |^ |^1.158|^0.097|^9|^0.005|^1.898|^0.007|^ |^ |^ |^ |^ |^ |^ |^2.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^506|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^07|^1회차|^ |^127|^28|^44|^36|^22|^6|^20100705|^ |^ |^24.0|^8.2|^8.2|^1.7|^3.4|^4.3|^25|^1.879|^0.017|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^0.0000|^0.0000|^ |^1.4|^10.5|^ |^ |^ |^ |^0.000|^ |^159|^ |^ |^1.167|^0.066|^19|^0.000|^1.711|^0.010|^ |^ |^ |^ |^ |^ |^ |^2.1|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^507|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^07|^2회차|^ |^127|^28|^44|^36|^22|^6|^20100712|^ |^ |^24.0|^8.5|^7.3|^1.3|^3.7|^3.6|^24|^2.163|^0.022|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^1.6|^9.8|^ |^ |^ |^ |^0.000|^ |^158|^ |^ |^1.116|^0.061|^18|^0.001|^1.715|^0.012|^ |^ |^ |^ |^ |^ |^ |^1.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^508|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^07|^3회차|^ |^127|^28|^44|^36|^22|^6|^20100719|^ |^ |^25.0|^8.0|^6.1|^1.2|^4.0|^3.2|^53|^1.671|^0.011|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^1.8|^10.4|^ |^ |^ |^ |^0.000|^ |^161|^ |^ |^1.093|^0.032|^24|^0.001|^1.264|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^509|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^07|^4회차|^ |^127|^28|^44|^36|^22|^6|^20100726|^ |^ |^25.0|^8.6|^6.2|^1.2|^3.3|^3.2|^20|^1.984|^0.022|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^1.6|^11.2|^ |^ |^ |^ |^0.000|^ |^160|^ |^ |^1.048|^0.052|^12|^0.001|^1.485|^0.009|^ |^ |^ |^ |^ |^ |^ |^2.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^510|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^08|^1회차|^ |^127|^28|^44|^36|^22|^6|^20100802|^ |^ |^26.0|^8.3|^5.1|^1.1|^3.7|^2.2|^11|^1.509|^0.033|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^1.6|^7.8|^ |^ |^ |^ |^0.000|^ |^163|^ |^ |^1.048|^0.060|^6|^0.003|^1.403|^0.005|^ |^ |^ |^ |^ |^ |^ |^2.2|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^511|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^08|^2회차|^ |^127|^28|^44|^36|^22|^6|^20100809|^ |^ |^27.0|^8.4|^5.1|^1.0|^3.7|^2.3|^17|^1.316|^0.019|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^1.8|^8.2|^ |^ |^ |^ |^0.000|^ |^163|^ |^ |^0.805|^0.056|^8|^0.002|^1.193|^0.004|^ |^ |^ |^ |^ |^ |^ |^2.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^512|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^08|^3회차|^ |^127|^28|^44|^36|^22|^6|^20100816|^ |^ |^26.0|^7.7|^3.4|^0.9|^3.8|^2.0|^63|^1.494|^0.020|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^1.6|^8.7|^ |^ |^ |^ |^0.000|^ |^156|^ |^ |^0.395|^0.072|^31|^0.006|^1.408|^0.008|^ |^ |^ |^ |^ |^ |^ |^2.3|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^513|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^08|^4회차|^ |^127|^28|^44|^36|^22|^6|^20100823|^ |^ |^25.0|^8.2|^6.4|^1.4|^4.8|^3.4|^20|^1.892|^0.026|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.1|^6.6|^ |^ |^ |^ |^0.000|^ |^135|^ |^ |^1.311|^0.019|^5|^0.009|^1.643|^0.016|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^514|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^08|^5회차|^ |^127|^28|^44|^36|^22|^6|^20100830|^ |^ |^25.0|^8.0|^5.0|^1.7|^5.1|^4.1|^31|^1.552|^0.044|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^0.9|^7.4|^ |^ |^ |^ |^0.000|^ |^135|^ |^ |^0.942|^0.017|^13|^0.004|^1.322|^0.033|^ |^ |^ |^ |^ |^ |^ |^2.7|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^515|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^09|^1회차|^ |^127|^28|^44|^36|^22|^6|^20100906|^ |^ |^26.0|^8.3|^5.2|^1.5|^4.9|^3.1|^12|^1.409|^0.035|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^1.0|^8.9|^ |^ |^ |^ |^0.000|^ |^137|^0.000|^0.000|^1.056|^0.019|^3|^0.004|^1.156|^0.008|^ |^ |^0.0000|^0.000|^0.0000|^0.0000|^0.0000|^2.9|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^516|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^09|^2회차|^ |^127|^28|^44|^36|^22|^6|^20100915|^ |^ |^25.0|^7.4|^4.9|^1.4|^5.4|^2.8|^27|^1.583|^0.029|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.2|^7.8|^ |^ |^ |^ |^0.000|^ |^133|^ |^ |^1.093|^0.026|^12|^0.004|^1.372|^0.020|^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^517|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^09|^3회차|^ |^127|^28|^44|^36|^22|^6|^20100924|^ |^ |^25.0|^7.7|^5.6|^1.3|^5.9|^2.5|^22|^1.561|^0.048|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.0|^17.0|^ |^ |^ |^ |^0.000|^ |^130|^ |^ |^1.251|^0.023|^5|^0.010|^1.441|^0.035|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^518|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^09|^4회차|^ |^127|^28|^44|^36|^22|^6|^20100927|^ |^ |^24.0|^7.4|^4.6|^1.1|^5.3|^2.2|^13|^1.415|^0.042|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.1|^10.9|^ |^ |^ |^ |^0.000|^ |^130|^ |^ |^1.245|^0.032|^6|^0.002|^1.349|^0.028|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^519|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^10|^1회차|^ |^127|^28|^44|^36|^22|^6|^20101004|^ |^ |^23.0|^7.8|^6.3|^1.1|^5.0|^3.1|^23|^1.598|^0.040|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^0.0000|^0.0000|^ |^2.3|^17.8|^ |^ |^ |^ |^0.000|^ |^131|^ |^ |^1.090|^0.112|^15|^0.002|^1.388|^0.031|^ |^ |^ |^ |^ |^ |^ |^2.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^520|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^10|^2회차|^ |^127|^28|^44|^36|^22|^6|^20101011|^ |^ |^23.0|^7.5|^7.4|^1.4|^5.4|^4.3|^20|^1.475|^0.040|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.6|^29.1|^ |^ |^ |^ |^0.000|^ |^127|^ |^ |^1.064|^0.004|^7|^0.001|^1.365|^0.031|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^521|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^10|^3회차|^ |^127|^28|^44|^36|^22|^6|^20101018|^ |^ |^22.0|^7.8|^8.7|^1.0|^5.0|^6.3|^12|^1.618|^0.033|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.5|^39.9|^ |^ |^ |^ |^0.000|^ |^126|^ |^ |^1.251|^0.009|^6|^0.007|^1.377|^0.024|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^522|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^10|^4회차|^ |^127|^28|^44|^36|^22|^6|^20101025|^ |^ |^21.0|^7.6|^8.8|^1.0|^4.7|^6.3|^10|^1.612|^0.017|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.7|^24.0|^ |^ |^ |^ |^0.000|^ |^124|^ |^ |^1.290|^0.007|^4|^0.001|^1.505|^0.003|^ |^ |^ |^ |^ |^ |^ |^2.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^523|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^11|^1회차|^ |^127|^28|^44|^36|^22|^6|^20101101|^ |^ |^19.0|^7.6|^8.9|^0.8|^4.2|^4.4|^8|^1.521|^0.022|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^0.0000|^ |^ |^3.1|^22.0|^ |^ |^ |^ |^ |^ |^129|^ |^ |^1.191|^0.017|^2|^0.000|^1.408|^0.013|^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^524|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^11|^2회차|^ |^127|^28|^44|^36|^22|^6|^20101108|^ |^ |^18.0|^7.8|^8.5|^1.0|^4.0|^2.8|^7|^1.724|^0.026|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.0|^10.9|^ |^ |^ |^ |^ |^ |^129|^ |^ |^1.171|^0.041|^1|^0.001|^1.496|^0.017|^ |^ |^ |^ |^ |^ |^ |^3.1|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^525|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^11|^3회차|^ |^127|^28|^44|^36|^22|^6|^20101115|^ |^ |^16.0|^7.7|^8.5|^1.1|^3.3|^2.3|^9|^1.540|^0.030|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^2.8|^6.5|^ |^ |^ |^ |^ |^ |^130|^ |^ |^1.242|^0.018|^3|^0.001|^1.420|^0.016|^ |^ |^ |^ |^ |^ |^ |^3.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^526|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^11|^4회차|^ |^127|^28|^44|^36|^22|^6|^20101122|^ |^ |^15.0|^7.5|^8.5|^0.8|^3.4|^2.3|^16|^1.365|^0.031|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.4|^3.6|^ |^ |^ |^ |^ |^ |^131|^ |^ |^1.254|^0.038|^3|^0.001|^1.324|^0.022|^ |^ |^ |^ |^ |^ |^ |^2.7|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^527|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^12|^1회차|^ |^127|^28|^44|^36|^22|^6|^20101201|^ |^ |^13.0|^7.6|^8.6|^0.7|^3.3|^2.7|^21|^1.482|^0.021|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^3.7|^3.8|^ |^ |^ |^ |^0.000|^ |^132|^ |^ |^1.270|^0.021|^5|^0.002|^1.424|^0.011|^ |^ |^ |^ |^ |^ |^ |^2.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^528|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^12|^2회차|^ |^127|^28|^44|^36|^22|^6|^20101206|^ |^ |^13.0|^7.7|^11.7|^0.7|^3.2|^1.1|^17|^1.399|^0.013|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.9|^4.1|^ |^ |^ |^ |^0.000|^ |^132|^ |^ |^1.280|^0.034|^7|^0.002|^1.348|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.5|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^529|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^12|^3회차|^ |^127|^28|^44|^36|^22|^6|^20101215|^ |^ |^12.0|^7.6|^10.2|^0.7|^3.7|^2.5|^66|^1.489|^0.013|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.5|^5.7|^ |^ |^ |^ |^0.000|^ |^130|^ |^ |^1.264|^0.030|^21|^0.002|^1.452|^0.004|^ |^ |^ |^ |^ |^ |^ |^2.7|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^530|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2010|^12|^4회차|^ |^127|^28|^44|^36|^22|^6|^20101220|^ |^ |^9.0|^7.6|^10.1|^0.7|^3.7|^1.4|^32|^1.508|^0.022|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.0|^4.7|^ |^ |^ |^ |^0.000|^ |^128|^ |^ |^1.223|^0.015|^6|^0.003|^1.396|^0.015|^ |^ |^ |^ |^ |^ |^ |^2.5|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^531|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^01|^1회차|^ |^127|^28|^44|^36|^22|^6|^20110105|^ |^ |^6.0|^7.6|^11.9|^0.6|^3.5|^1.2|^17|^1.499|^0.010|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^4.8|^3.3|^ |^ |^ |^ |^0.000|^ |^129|^ |^ |^0.904|^0.015|^11|^0.002|^1.471|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^532|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^01|^2회차|^ |^127|^28|^44|^36|^22|^6|^20110113|^ |^ |^5.0|^7.5|^12.1|^0.6|^3.4|^1.4|^3|^1.293|^0.011|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^5.1|^3.5|^ |^ |^ |^ |^0.000|^ |^130|^ |^ |^1.206|^0.026|^1|^0.002|^1.259|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.5|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^533|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^01|^3회차|^ |^127|^28|^44|^36|^22|^6|^20110119|^ |^ |^4.0|^7.5|^12.4|^0.8|^3.4|^1.1|^4|^1.308|^0.012|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^4.7|^3.3|^ |^ |^ |^ |^0.000|^ |^130|^ |^ |^1.059|^0.011|^1|^0.001|^1.245|^0.008|^ |^ |^ |^ |^ |^ |^ |^2.4|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^534|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^01|^4회차|^ |^127|^28|^44|^36|^22|^6|^20110126|^ |^ |^3.0|^8.5|^12.3|^0.7|^3.2|^0.8|^4|^1.370|^0.012|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^4.6|^2.7|^ |^ |^ |^ |^0.000|^ |^131|^ |^ |^1.282|^0.008|^1|^0.001|^1.301|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^535|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^02|^1회차|^ |^127|^28|^44|^36|^22|^6|^20110209|^ |^ |^3.0|^7.8|^13.2|^0.8|^3.5|^1.0|^3|^1.443|^0.011|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^4.9|^3.8|^ |^ |^ |^ |^0.000|^ |^132|^ |^ |^1.227|^0.009|^1|^0.001|^1.341|^0.007|^ |^ |^ |^ |^ |^ |^ |^2.5|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^536|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^02|^2회차|^ |^127|^28|^44|^36|^22|^6|^20110216|^ |^ |^3.0|^7.6|^12.5|^0.7|^3.5|^1.2|^0|^1.599|^0.009|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^4.4|^4.5|^ |^ |^ |^ |^0.000|^ |^132|^ |^ |^1.220|^0.004|^0|^0.001|^1.512|^0.005|^ |^ |^ |^ |^ |^ |^ |^2.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^537|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^02|^3회차|^ |^127|^28|^44|^36|^22|^6|^20110223|^ |^ |^4.0|^7.5|^12.3|^1.0|^3.5|^1.4|^0|^1.501|^0.010|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^5.0|^3.8|^ |^ |^ |^ |^0.000|^ |^136|^ |^ |^1.073|^0.009|^0|^0.002|^1.409|^0.005|^ |^ |^ |^ |^ |^ |^ |^2.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^538|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^02|^4회차|^ |^127|^28|^44|^36|^22|^6|^20110228|^ |^ |^4.0|^7.6|^9.3|^0.7|^3.6|^0.7|^3|^1.399|^0.013|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.7|^3.2|^ |^ |^ |^ |^0.000|^ |^135|^ |^ |^1.282|^0.007|^0|^0.001|^1.350|^0.008|^ |^ |^ |^ |^ |^ |^ |^2.0|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^539|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^03|^1회차|^ |^127|^28|^44|^36|^22|^6|^20110309|^ |^ |^5.0|^7.7|^11.4|^0.8|^3.5|^2.1|^1|^1.344|^0.014|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^3.2|^2.8|^ |^ |^ |^ |^0.000|^ |^128|^0.000|^0.000|^1.230|^0.006|^0|^0.001|^1.309|^0.008|^ |^ |^0.0000|^0.000|^0.0000|^0.0000|^0.0000|^1.9|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^540|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^03|^2회차|^ |^127|^28|^44|^36|^22|^6|^20110316|^ |^ |^6.0|^7.7|^12.9|^0.6|^3.5|^2.0|^0|^1.325|^0.012|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^4.0|^2.7|^ |^ |^ |^ |^0.000|^ |^133|^ |^ |^1.265|^0.011|^0|^0.002|^1.294|^0.008|^ |^ |^ |^ |^ |^ |^ |^1.8|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^541|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^03|^3회차|^ |^127|^28|^44|^36|^22|^6|^20110321|^ |^ |^6.0|^7.6|^12.6|^0.6|^3.6|^1.7|^0|^1.344|^0.009|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.9|^3.6|^ |^ |^ |^ |^0.000|^ |^134|^ |^ |^1.322|^0.024|^0|^0.001|^1.327|^0.005|^ |^ |^ |^ |^ |^ |^ |^1.9|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^542|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^03|^4회차|^ |^127|^28|^44|^36|^22|^6|^20110328|^ |^ |^8.0|^7.9|^13.3|^1.0|^3.7|^1.9|^0|^1.351|^0.012|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.5|^5.2|^ |^ |^ |^ |^0.000|^ |^136|^ |^ |^1.172|^0.012|^0|^0.003|^1.278|^0.006|^ |^ |^ |^ |^ |^ |^ |^2.3|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^543|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^04|^1회차|^ |^127|^28|^44|^36|^22|^6|^20110405|^ |^ |^8.0|^7.9|^13.3|^0.8|^3.7|^1.8|^0|^1.322|^0.007|^0.000|^0.00|^0.00|^0.00|^0.000|^0.0000|^ |^0.0|^ |^ |^ |^3.5|^4.8|^ |^ |^ |^ |^0.000|^ |^136|^ |^ |^1.190|^0.022|^0|^0.002|^1.285|^0.003|^ |^ |^ |^ |^ |^ |^ |^2.2|^ |^0.0000|^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^544|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^04|^2회차|^ |^127|^28|^44|^36|^22|^6|^20110412|^ |^ |^8.0|^7.6|^12.6|^0.9|^3.6|^2.0|^17|^1.336|^0.010|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.2|^3.9|^ |^ |^ |^ |^0.000|^ |^136|^ |^ |^1.158|^0.026|^0|^0.002|^1.284|^0.007|^ |^ |^ |^ |^ |^ |^ |^2.4|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
3008A40|^00|^NORMAL SERVICE|^545|^3008A40|^대청댐|^대전광역시 동구 추동 추동취수탑|^금강물환경연구소|^2011|^04|^3회차|^ |^127|^28|^44|^36|^22|^6|^20110418|^ |^ |^9.0|^7.8|^12.2|^0.7|^3.6|^3.0|^13|^1.327|^0.013|^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^ |^3.2|^3.3|^ |^ |^ |^ |^0.000|^ |^142|^ |^ |^1.292|^0.018|^3|^0.002|^1.295|^0.007|^ |^ |^ |^ |^ |^ |^ |^1.2|^ |^ |^ |^ |^ |^ |^ |^ |^999|^1|^988
